mouse_ensembl_id,pos_id,mouse_gene_symbol,description,gene_biotype,chromosome_name,start_position,end_position,human_ensembl_id,human_gene_symbol
ENSMUSG00000000126,11:35809358-63627072,Wnt9a,"wingless-type MMTV integration site family, member 9A [Source:MGI Symbol;Acc:MGI:2446084]",protein_coding,11,59197754,59224378,ENSG00000143816,WNT9A
ENSMUSG00000047496,1:83531318-109440125,Rnf152,ring finger protein 152 [Source:MGI Symbol;Acc:MGI:2443787],protein_coding,1,105204639,105284435,ENSG00000176641,RNF152
ENSMUSG00000047501,5:124251012-135511572,Cldn4,claudin 4 [Source:MGI Symbol;Acc:MGI:1313314],protein_coding,5,134973973,134975788,"",""
ENSMUSG00000047501,5:124251012-135570882,Cldn4,claudin 4 [Source:MGI Symbol;Acc:MGI:1313314],protein_coding,5,134973973,134975788,"",""
ENSMUSG00000047511,11:35809358-63627072,Or2v2,olfactory receptor family 2 subfamily V member 2 [Source:MGI Symbol;Acc:MGI:3031230],protein_coding,11,49000809,49005701,ENSG00000182613,OR2V2
ENSMUSG00000047511,11:39435941-58117125,Or2v2,olfactory receptor family 2 subfamily V member 2 [Source:MGI Symbol;Acc:MGI:3031230],protein_coding,11,49000809,49005701,ENSG00000182613,OR2V2
ENSMUSG00000047514,10:22606097-53647231,Tspyl1,"testis-specific protein, Y-encoded-like 1 [Source:MGI Symbol;Acc:MGI:1298395]",protein_coding,10,34158186,34161271,ENSG00000189241,TSPYL1
ENSMUSG00000047514,10:22659757-45774910,Tspyl1,"testis-specific protein, Y-encoded-like 1 [Source:MGI Symbol;Acc:MGI:1298395]",protein_coding,10,34158186,34161271,ENSG00000189241,TSPYL1
ENSMUSG00000047635,5:124251012-135511572,Mtrfr,mitochondrial translation release factor in rescue [Source:MGI Symbol;Acc:MGI:1919900],protein_coding,5,124466152,124479907,ENSG00000130921,MTRFR
ENSMUSG00000047635,5:124251012-135570882,Mtrfr,mitochondrial translation release factor in rescue [Source:MGI Symbol;Acc:MGI:1919900],protein_coding,5,124466152,124479907,ENSG00000130921,MTRFR
ENSMUSG00000047674,3:126967070-149860268,Pdha2,pyruvate dehydrogenase E1 alpha 2 [Source:MGI Symbol;Acc:MGI:97533],protein_coding,3,140915765,140918116,ENSG00000163114,PDHA2
ENSMUSG00000047674,3:127136685-149860268,Pdha2,pyruvate dehydrogenase E1 alpha 2 [Source:MGI Symbol;Acc:MGI:97533],protein_coding,3,140915765,140918116,ENSG00000163114,PDHA2
ENSMUSG00000047674,3:132284330-149860268,Pdha2,pyruvate dehydrogenase E1 alpha 2 [Source:MGI Symbol;Acc:MGI:97533],protein_coding,3,140915765,140918116,ENSG00000163114,PDHA2
ENSMUSG00000047674,3:135966956-148127038,Pdha2,pyruvate dehydrogenase E1 alpha 2 [Source:MGI Symbol;Acc:MGI:97533],protein_coding,3,140915765,140918116,ENSG00000163114,PDHA2
ENSMUSG00000047676,3:126967070-149860268,Rpsa-ps10,"ribosomal protein SA, pseudogene 10 [Source:MGI Symbol;Acc:MGI:3704228]",processed_pseudogene,3,149778295,149779179,"",""
ENSMUSG00000047676,3:127136685-149860268,Rpsa-ps10,"ribosomal protein SA, pseudogene 10 [Source:MGI Symbol;Acc:MGI:3704228]",processed_pseudogene,3,149778295,149779179,"",""
ENSMUSG00000047676,3:132284330-149860268,Rpsa-ps10,"ribosomal protein SA, pseudogene 10 [Source:MGI Symbol;Acc:MGI:3704228]",processed_pseudogene,3,149778295,149779179,"",""
ENSMUSG00000047702,11:35809358-63627072,Or2y16,olfactory receptor family 2 subfamily Y member 16 [Source:MGI Symbol;Acc:MGI:3031222],protein_coding,11,49327451,49336930,ENSG00000174339,OR2Y1
ENSMUSG00000047702,11:39435941-58117125,Or2y16,olfactory receptor family 2 subfamily Y member 16 [Source:MGI Symbol;Acc:MGI:3031222],protein_coding,11,49327451,49336930,ENSG00000174339,OR2Y1
ENSMUSG00000047714,16:27222692-38021943,Ppp1r2,"protein phosphatase 1, regulatory inhibitor subunit 2 [Source:MGI Symbol;Acc:MGI:1914099]",protein_coding,16,31070355,31094095,ENSG00000184203,PPP1R2
ENSMUSG00000047746,16:27222692-38021943,Fbxo40,F-box protein 40 [Source:MGI Symbol;Acc:MGI:2443753],protein_coding,16,36783822,36810829,ENSG00000163833,FBXO40
ENSMUSG00000047757,X:162633612-168704990,Fancb,"Fanconi anemia, complementation group B [Source:MGI Symbol;Acc:MGI:2448558]",protein_coding,X,163763588,163780268,ENSG00000181544,FANCB
ENSMUSG00000047789,13:101562399-114359332,Slc38a9,"solute carrier family 38, member 9 [Source:MGI Symbol;Acc:MGI:1918839]",protein_coding,13,112797285,112875283,ENSG00000177058,SLC38A9
ENSMUSG00000047793,1:83531318-109440125,Sned1,"sushi, nidogen and EGF-like domains 1 [Source:MGI Symbol;Acc:MGI:3045960]",protein_coding,1,93163563,93228787,ENSG00000162804,SNED1
ENSMUSG00000047804,11:35809358-63627072,Akap10,A kinase anchor protein 10 [Source:MGI Symbol;Acc:MGI:1890218],protein_coding,11,61762133,61821078,ENSG00000108599,AKAP10
ENSMUSG00000047821,11:35809358-63627072,Trim16,tripartite motif-containing 16 [Source:MGI Symbol;Acc:MGI:2137356],protein_coding,11,62711057,62741634,ENSG00000221926,TRIM16
ENSMUSG00000047940,3:126967070-149860268,Stpg2,sperm tail PG rich repeat containing 2 [Source:MGI Symbol;Acc:MGI:2685863],protein_coding,3,138911455,139416060,ENSG00000163116,STPG2
ENSMUSG00000047940,3:127136685-149860268,Stpg2,sperm tail PG rich repeat containing 2 [Source:MGI Symbol;Acc:MGI:2685863],protein_coding,3,138911455,139416060,ENSG00000163116,STPG2
ENSMUSG00000047940,3:132284330-149860268,Stpg2,sperm tail PG rich repeat containing 2 [Source:MGI Symbol;Acc:MGI:2685863],protein_coding,3,138911455,139416060,ENSG00000163116,STPG2
ENSMUSG00000047940,3:135966956-148127038,Stpg2,sperm tail PG rich repeat containing 2 [Source:MGI Symbol;Acc:MGI:2685863],protein_coding,3,138911455,139416060,ENSG00000163116,STPG2
ENSMUSG00000047953,16:27222692-38021943,Gp5,glycoprotein 5 platelet [Source:MGI Symbol;Acc:MGI:1096363],protein_coding,16,30126503,30129597,ENSG00000178732,GP5
ENSMUSG00000048000,1:83531318-109440125,Gigyf2,GRB10 interacting GYF protein 2 [Source:MGI Symbol;Acc:MGI:2138584],protein_coding,1,87254720,87378518,ENSG00000204120,GIGYF2
ENSMUSG00000048076,11:35809358-63627072,Arf1,ARF GTPase 1 [Source:MGI Symbol;Acc:MGI:99431],protein_coding,11,59102238,59119096,ENSG00000143761,ARF1
ENSMUSG00000048108,6:115413776-118980203,Tmem72,transmembrane protein 72 [Source:MGI Symbol;Acc:MGI:2442707],protein_coding,6,116656024,116693874,ENSG00000187783,TMEM72
ENSMUSG00000048126,1:83531318-109440125,Col6a3,"collagen, type VI, alpha 3 [Source:MGI Symbol;Acc:MGI:88461]",protein_coding,1,90693645,90771693,ENSG00000163359,COL6A3
ENSMUSG00000048222,2:106343051-134274315,Mfap1b,microfibrillar-associated protein 1B [Source:MGI Symbol;Acc:MGI:3694697],protein_coding,2,121290716,121304548,ENSG00000140259,MFAP1
ENSMUSG00000048222,2:106343051-138061588,Mfap1b,microfibrillar-associated protein 1B [Source:MGI Symbol;Acc:MGI:3694697],protein_coding,2,121290716,121304548,ENSG00000140259,MFAP1
ENSMUSG00000048222,2:108607222-137784113,Mfap1b,microfibrillar-associated protein 1B [Source:MGI Symbol;Acc:MGI:3694697],protein_coding,2,121290716,121304548,ENSG00000140259,MFAP1
ENSMUSG00000048327,2:106343051-134274315,Ckap2l,cytoskeleton associated protein 2-like [Source:MGI Symbol;Acc:MGI:1917716],protein_coding,2,129110130,129139132,ENSG00000169607,CKAP2L
ENSMUSG00000048327,2:106343051-138061588,Ckap2l,cytoskeleton associated protein 2-like [Source:MGI Symbol;Acc:MGI:1917716],protein_coding,2,129110130,129139132,ENSG00000169607,CKAP2L
ENSMUSG00000048327,2:108607222-137784113,Ckap2l,cytoskeleton associated protein 2-like [Source:MGI Symbol;Acc:MGI:1917716],protein_coding,2,129110130,129139132,ENSG00000169607,CKAP2L
ENSMUSG00000048378,11:35809358-63627072,Or2o1,olfactory receptor family 2 subfamily O member 1 [Source:MGI Symbol;Acc:MGI:3031228],protein_coding,11,49045204,49053681,"",""
ENSMUSG00000048378,11:39435941-58117125,Or2o1,olfactory receptor family 2 subfamily O member 1 [Source:MGI Symbol;Acc:MGI:3031228],protein_coding,11,49045204,49053681,"",""
ENSMUSG00000048402,1:115213254-128264383,Gli2,GLI-Kruppel family member GLI2 [Source:MGI Symbol;Acc:MGI:95728],protein_coding,1,118761862,118981349,ENSG00000074047,GLI2
ENSMUSG00000048402,1:115213602-128418981,Gli2,GLI-Kruppel family member GLI2 [Source:MGI Symbol;Acc:MGI:95728],protein_coding,1,118761862,118981349,ENSG00000074047,GLI2
ENSMUSG00000048478,8:112691719-127272752,Spata33,spermatogenesis associated 33 [Source:MGI Symbol;Acc:MGI:2444920],protein_coding,8,123939571,123948785,"",""
ENSMUSG00000048478,8:114537131-125008212,Spata33,spermatogenesis associated 33 [Source:MGI Symbol;Acc:MGI:2444920],protein_coding,8,123939571,123948785,"",""
ENSMUSG00000048478,8:119627135-129911543,Spata33,spermatogenesis associated 33 [Source:MGI Symbol;Acc:MGI:2444920],protein_coding,8,123939571,123948785,"",""
ENSMUSG00000048478,8:119648807-129039065,Spata33,spermatogenesis associated 33 [Source:MGI Symbol;Acc:MGI:2444920],protein_coding,8,123939571,123948785,"",""
ENSMUSG00000048478,8:121838387-125008212,Spata33,spermatogenesis associated 33 [Source:MGI Symbol;Acc:MGI:2444920],protein_coding,8,123939571,123948785,"",""
ENSMUSG00000048482,2:106343051-134274315,Bdnf,brain derived neurotrophic factor [Source:MGI Symbol;Acc:MGI:88145],protein_coding,2,109505045,109557352,ENSG00000176697,BDNF
ENSMUSG00000048482,2:106343051-138061588,Bdnf,brain derived neurotrophic factor [Source:MGI Symbol;Acc:MGI:88145],protein_coding,2,109505045,109557352,ENSG00000176697,BDNF
ENSMUSG00000048482,2:108607222-137784113,Bdnf,brain derived neurotrophic factor [Source:MGI Symbol;Acc:MGI:88145],protein_coding,2,109505045,109557352,ENSG00000176697,BDNF
ENSMUSG00000048489,6:115413776-118980203,Depp1,DEPP1 autophagy regulator [Source:MGI Symbol;Acc:MGI:1918730],protein_coding,6,116627570,116629755,ENSG00000165507,DEPP1
ENSMUSG00000048497,11:35809358-63627072,Mmgt2,membrane magnesium transporter 2 [Source:MGI Symbol;Acc:MGI:2448491],protein_coding,11,62539490,62557180,"",""
ENSMUSG00000048647,2:106343051-134274315,Exd1,exonuclease 3'-5' domain containing 1 [Source:MGI Symbol;Acc:MGI:3045306],protein_coding,2,119346986,119378108,ENSG00000178997,EXD1
ENSMUSG00000048647,2:106343051-138061588,Exd1,exonuclease 3'-5' domain containing 1 [Source:MGI Symbol;Acc:MGI:3045306],protein_coding,2,119346986,119378108,ENSG00000178997,EXD1
ENSMUSG00000048647,2:108607222-137784113,Exd1,exonuclease 3'-5' domain containing 1 [Source:MGI Symbol;Acc:MGI:3045306],protein_coding,2,119346986,119378108,ENSG00000178997,EXD1
ENSMUSG00000048652,3:126967070-149860268,Samd13,sterile alpha motif domain containing 13 [Source:MGI Symbol;Acc:MGI:2686498],protein_coding,3,146350950,146391347,ENSG00000203943,SAMD13
ENSMUSG00000048652,3:127136685-149860268,Samd13,sterile alpha motif domain containing 13 [Source:MGI Symbol;Acc:MGI:2686498],protein_coding,3,146350950,146391347,ENSG00000203943,SAMD13
ENSMUSG00000048652,3:132284330-149860268,Samd13,sterile alpha motif domain containing 13 [Source:MGI Symbol;Acc:MGI:2686498],protein_coding,3,146350950,146391347,ENSG00000203943,SAMD13
ENSMUSG00000048652,3:135966956-148127038,Samd13,sterile alpha motif domain containing 13 [Source:MGI Symbol;Acc:MGI:2686498],protein_coding,3,146350950,146391347,ENSG00000203943,SAMD13
ENSMUSG00000048721,11:35809358-63627072,Fndc9,fibronectin type III domain containing 9 [Source:MGI Symbol;Acc:MGI:2443410],protein_coding,11,46126358,46130699,ENSG00000172568,FNDC9
ENSMUSG00000048721,11:39435941-58117125,Fndc9,fibronectin type III domain containing 9 [Source:MGI Symbol;Acc:MGI:2443410],protein_coding,11,46126358,46130699,ENSG00000172568,FNDC9
ENSMUSG00000048728,11:35809358-63627072,Zfp454,zinc finger protein 454 [Source:MGI Symbol;Acc:MGI:2679253],protein_coding,11,50763547,50778478,ENSG00000178187,ZNF454
ENSMUSG00000048728,11:39435941-58117125,Zfp454,zinc finger protein 454 [Source:MGI Symbol;Acc:MGI:2679253],protein_coding,11,50763547,50778478,ENSG00000178187,ZNF454
ENSMUSG00000048756,10:22606097-53647231,Foxo3,forkhead box O3 [Source:MGI Symbol;Acc:MGI:1890081],protein_coding,10,42057837,42152751,ENSG00000118689,FOXO3
ENSMUSG00000048756,10:22659757-45774910,Foxo3,forkhead box O3 [Source:MGI Symbol;Acc:MGI:1890081],protein_coding,10,42057837,42152751,ENSG00000118689,FOXO3
ENSMUSG00000048775,1:83531318-109440125,Serpinb13,"serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 13 [Source:MGI Symbol;Acc:MGI:3042250]",protein_coding,1,106908714,106928925,ENSG00000197641,SERPINB13
ENSMUSG00000048794,6:89791333-97966510,Cfap100,cilia and flagella associated protein 100 [Source:MGI Symbol;Acc:MGI:2141635],protein_coding,6,90380461,90405779,ENSG00000163885,CFAP100
ENSMUSG00000048911,2:106343051-134274315,Rnf24,ring finger protein 24 [Source:MGI Symbol;Acc:MGI:1261771],protein_coding,2,131139984,131194812,ENSG00000101236,RNF24
ENSMUSG00000048911,2:106343051-138061588,Rnf24,ring finger protein 24 [Source:MGI Symbol;Acc:MGI:1261771],protein_coding,2,131139984,131194812,ENSG00000101236,RNF24
ENSMUSG00000048911,2:108607222-137784113,Rnf24,ring finger protein 24 [Source:MGI Symbol;Acc:MGI:1261771],protein_coding,2,131139984,131194812,ENSG00000101236,RNF24
ENSMUSG00000048919,11:35809358-63627072,Or2aa1,olfactory receptor family 2 subfamily AA member 1 [Source:MGI Symbol;Acc:MGI:3030057],protein_coding,11,59479323,59484115,"",""
ENSMUSG00000048930,6:91585075-114006765,Tada3,transcriptional adaptor 3 [Source:MGI Symbol;Acc:MGI:1915724],protein_coding,6,113342986,113354844,ENSG00000171148,TADA3
ENSMUSG00000048930,6:94125505-114040606,Tada3,transcriptional adaptor 3 [Source:MGI Symbol;Acc:MGI:1915724],protein_coding,6,113342986,113354844,ENSG00000171148,TADA3
ENSMUSG00000048930,6:97887040-114006765,Tada3,transcriptional adaptor 3 [Source:MGI Symbol;Acc:MGI:1915724],protein_coding,6,113342986,113354844,ENSG00000171148,TADA3
ENSMUSG00000048930,6:109696362-114012072,Tada3,transcriptional adaptor 3 [Source:MGI Symbol;Acc:MGI:1915724],protein_coding,6,113342986,113354844,ENSG00000171148,TADA3
ENSMUSG00000048939,16:27222692-38021943,Atp13a5,ATPase type 13A5 [Source:MGI Symbol;Acc:MGI:2444068],protein_coding,16,29050603,29197550,ENSG00000187527,ATP13A5
ENSMUSG00000049076,16:27222692-38021943,Acap2,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:MGI Symbol;Acc:MGI:1925868]",protein_coding,16,30911230,31020063,ENSG00000114331,ACAP2
ENSMUSG00000049109,10:22606097-53647231,Themis,thymocyte selection associated [Source:MGI Symbol;Acc:MGI:2443552],protein_coding,10,28544356,28759814,ENSG00000172673,THEMIS
ENSMUSG00000049109,10:22659757-45774910,Themis,thymocyte selection associated [Source:MGI Symbol;Acc:MGI:2443552],protein_coding,10,28544356,28759814,ENSG00000172673,THEMIS
ENSMUSG00000049112,6:91585075-114006765,Oxtr,oxytocin receptor [Source:MGI Symbol;Acc:MGI:109147],protein_coding,6,112450644,112466904,ENSG00000180914,OXTR
ENSMUSG00000049112,6:94125505-114040606,Oxtr,oxytocin receptor [Source:MGI Symbol;Acc:MGI:109147],protein_coding,6,112450644,112466904,ENSG00000180914,OXTR
ENSMUSG00000049112,6:97887040-114006765,Oxtr,oxytocin receptor [Source:MGI Symbol;Acc:MGI:109147],protein_coding,6,112450644,112466904,ENSG00000180914,OXTR
ENSMUSG00000049112,6:109696362-114012072,Oxtr,oxytocin receptor [Source:MGI Symbol;Acc:MGI:109147],protein_coding,6,112450644,112466904,ENSG00000180914,OXTR
ENSMUSG00000049154,11:35809358-63627072,Cfap144,cilia and flagella associated protein 144 [Source:MGI Symbol;Acc:MGI:1922679],protein_coding,11,58683623,58692786,ENSG00000164556,CFAP144P1
ENSMUSG00000049176,X:162633612-168704990,Frmpd4,FERM and PDZ domain containing 4 [Source:MGI Symbol;Acc:MGI:3042378],protein_coding,X,166254305,167360227,ENSG00000169933,FRMPD4
ENSMUSG00000049233,13:101562399-114359332,Apoo-ps,"apolipoprotein O, pseudogene [Source:MGI Symbol;Acc:MGI:3649039]",processed_pseudogene,13,107550644,107551229,"",""
ENSMUSG00000049287,11:35809358-63627072,Iba57,"IBA57 homolog, iron-sulfur cluster assembly [Source:MGI Symbol;Acc:MGI:3041174]",protein_coding,11,59046195,59054565,ENSG00000181873,IBA57
ENSMUSG00000049291,11:35809358-63627072,Prss38,serine protease 38 [Source:MGI Symbol;Acc:MGI:2685095],protein_coding,11,59263495,59266483,ENSG00000185888,PRSS38
ENSMUSG00000049321,11:35809358-63627072,Zfp2,zinc finger protein 2 [Source:MGI Symbol;Acc:MGI:99167],protein_coding,11,50789539,50806992,ENSG00000198939,ZFP2
ENSMUSG00000049321,11:39435941-58117125,Zfp2,zinc finger protein 2 [Source:MGI Symbol;Acc:MGI:99167],protein_coding,11,50789539,50806992,ENSG00000198939,ZFP2
ENSMUSG00000049323,11:35809358-63627072,Smcr8,"Smith-Magenis syndrome chromosome region, candidate 8 homolog (human) [Source:MGI Symbol;Acc:MGI:2444720]",protein_coding,11,60668350,60679113,ENSG00000176994,SMCR8
ENSMUSG00000049327,5:124251012-135511572,Kmt5a,lysine methyltransferase 5A [Source:MGI Symbol;Acc:MGI:1915206],protein_coding,5,124577993,124600371,ENSG00000183955,KMT5A
ENSMUSG00000049327,5:124251012-135570882,Kmt5a,lysine methyltransferase 5A [Source:MGI Symbol;Acc:MGI:1915206],protein_coding,5,124577993,124600371,ENSG00000183955,KMT5A
ENSMUSG00000049336,11:35809358-63627072,Tenm2,teneurin transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:1345184],protein_coding,11,35897483,37126791,ENSG00000145934,TENM2
ENSMUSG00000049420,10:22606097-53647231,Tmem200a,transmembrane protein 200A [Source:MGI Symbol;Acc:MGI:1924470],protein_coding,10,25788229,25954950,ENSG00000164484,TMEM200A
ENSMUSG00000049420,10:22659757-45774910,Tmem200a,transmembrane protein 200A [Source:MGI Symbol;Acc:MGI:1924470],protein_coding,10,25788229,25954950,ENSG00000164484,TMEM200A
ENSMUSG00000049470,11:35809358-63627072,Aff4,"AF4/FMR2 family, member 4 [Source:MGI Symbol;Acc:MGI:2136171]",protein_coding,11,53241660,53312657,ENSG00000072364,AFF4
ENSMUSG00000049470,11:39435941-58117125,Aff4,"AF4/FMR2 family, member 4 [Source:MGI Symbol;Acc:MGI:2136171]",protein_coding,11,53241660,53312657,ENSG00000072364,AFF4
ENSMUSG00000049482,8:112691719-127272752,Ctu2,cytosolic thiouridylase subunit 2 [Source:MGI Symbol;Acc:MGI:1914215],protein_coding,8,123202882,123210877,ENSG00000174177,CTU2
ENSMUSG00000049482,8:114537131-125008212,Ctu2,cytosolic thiouridylase subunit 2 [Source:MGI Symbol;Acc:MGI:1914215],protein_coding,8,123202882,123210877,ENSG00000174177,CTU2
ENSMUSG00000049482,8:119627135-129911543,Ctu2,cytosolic thiouridylase subunit 2 [Source:MGI Symbol;Acc:MGI:1914215],protein_coding,8,123202882,123210877,ENSG00000174177,CTU2
ENSMUSG00000049482,8:119648807-129039065,Ctu2,cytosolic thiouridylase subunit 2 [Source:MGI Symbol;Acc:MGI:1914215],protein_coding,8,123202882,123210877,ENSG00000174177,CTU2
ENSMUSG00000049482,8:121838387-125008212,Ctu2,cytosolic thiouridylase subunit 2 [Source:MGI Symbol;Acc:MGI:1914215],protein_coding,8,123202882,123210877,ENSG00000174177,CTU2
ENSMUSG00000049491,11:35809358-63627072,Slc36a3,"solute carrier family 36 (proton/amino acid symporter), member 3 [Source:MGI Symbol;Acc:MGI:2665001]",protein_coding,11,55015641,55042534,ENSG00000186334,SLC36A3
ENSMUSG00000049491,11:39435941-58117125,Slc36a3,"solute carrier family 36 (proton/amino acid symporter), member 3 [Source:MGI Symbol;Acc:MGI:2665001]",protein_coding,11,55015641,55042534,ENSG00000186334,SLC36A3
ENSMUSG00000049502,16:27222692-38021943,Dtx3l,"deltex 3-like, E3 ubiquitin ligase [Source:MGI Symbol;Acc:MGI:2656973]",protein_coding,16,35746881,35759521,ENSG00000163840,DTX3L
ENSMUSG00000049515,1:83531318-109440125,Espnl,espin-like [Source:MGI Symbol;Acc:MGI:2685402],protein_coding,1,91249797,91276028,ENSG00000144488,ESPNL
ENSMUSG00000049551,5:124251012-135511572,Fzd9,frizzled class receptor 9 [Source:MGI Symbol;Acc:MGI:1313278],protein_coding,5,135277792,135280084,ENSG00000188763,FZD9
ENSMUSG00000049551,5:124251012-135570882,Fzd9,frizzled class receptor 9 [Source:MGI Symbol;Acc:MGI:1313278],protein_coding,5,135277792,135280084,ENSG00000188763,FZD9
ENSMUSG00000049576,10:22606097-53647231,Zfa-ps,"zinc finger protein, autosomal, pseudogene [Source:MGI Symbol;Acc:MGI:99153]",transcribed_processed_pseudogene,10,52419104,52421334,"",""
ENSMUSG00000049577,8:112691719-127272752,Zfpm1,"zinc finger protein, multitype 1 [Source:MGI Symbol;Acc:MGI:1095400]",protein_coding,8,123008880,123063990,ENSG00000179588,ZFPM1
ENSMUSG00000049577,8:114537131-125008212,Zfpm1,"zinc finger protein, multitype 1 [Source:MGI Symbol;Acc:MGI:1095400]",protein_coding,8,123008880,123063990,ENSG00000179588,ZFPM1
ENSMUSG00000049577,8:119627135-129911543,Zfpm1,"zinc finger protein, multitype 1 [Source:MGI Symbol;Acc:MGI:1095400]",protein_coding,8,123008880,123063990,ENSG00000179588,ZFPM1
ENSMUSG00000049577,8:119648807-129039065,Zfpm1,"zinc finger protein, multitype 1 [Source:MGI Symbol;Acc:MGI:1095400]",protein_coding,8,123008880,123063990,ENSG00000179588,ZFPM1
